BAHL,31-Dec-13,10103.87,10,1010,23227.48,460726.92,41163.72,0,7512.98,2358.43,5154.55,20,10,30,7190,2013
BWCL,30-Jun-13,5793.85,10,579,23576.55,39855.98,24074.05,1009.13,8681.13,2392.86,6288.27,40,0,40,285,2013
AHCL,30-Jun-13,4537.5,10,453,24684.53,29970.12,2158.64,292.03,1514.2,148.46,1365.74,25,0,25,7198,2013
EFERT,31-Dec-13,12228,10,1222,25069.23,109928.79,50128.94,8669.57,8383.95,2886.85,5497.11,0,0,0,0,2013
FFC,31-Dec-13,12722.38,10,1272,25140.76,67829.07,74480.61,756.22,29418.55,9284,20134.55,153.5,0,153.5,16414,2013
KAPCO,30-Jun-13,8802.53,10,880,25589.82,62164.7,97705.31,7998.91,10905.41,3551.43,7353.98,75,0,75,57806,2013
IBFL,30-Jun-13,3105.07,10,310,26054.65,49235.23,38839.26,951.43,4374.61,-1159.56,5534.17,35,0,35,2411,2013
NRL,30-Jun-13,799.67,10,79,26871.35,55676.92,179184.42,870.55,4474.81,1630.35,2844.46,150,0,150,4588,2013
HMB,31-Dec-13,10478.32,10,1047,27364.44,311454.05,29422.68,0,5111.82,1585.64,3526.17,20,0,20,3017,2013
BAFL,31-Dec-13,13491.56,10,1349,28265.62,610614.29,52239.75,0,6807.21,2131.26,4675.95,20,0,20,14783,2013
KESC,30-Jun-13,96261.55,3.5,27503,28885.01,279233.09,188998.65,13960.44,3904.33,-2824.31,6728.64,0,0,0,18006,2013
ENGRO,31-Dec-13,5112.69,10,511,29759.62,37747.62,4877.79,1020.26,3448.72,334.33,3114.39,0,0,0,14106,2013
HUBC,30-Jun-13,11571.54,10,1157,32633.47,99313.49,165861.78,6547.56,9389.4,1.52,9387.88,80,0,80,13081,2013
FATIMA,31-Dec-13,21000,10,2100,32758.96,79289.95,33495.89,4169,12320.53,4298.35,8022.19,25,0,25,12640,2013
POL,30-Jun-13,2365.46,10,236,32946.81,53638.92,28878.14,830.37,14550.73,3722.37,10828.35,450,0,450,4190,2013
LUCK,30-Jun-13,3233.75,10,323,41035.44,50196.18,37810.46,89.26,11700.53,1986.59,9713.95,80,0,80,6288,2013
PKGS,31-Dec-13,843.8,10,84,42089.53,53269.3,14887.86,845.25,1985.57,438.86,1546.71,80,0,80,3765,2013
DGKC,30-Jun-13,4381.19,10,438,47998.21,63526.72,24915.92,994.88,7095.86,1593.69,5502.17,30,0,30,5903,2013
SCBPL,31-Dec-13,38715.85,10,3871,52286.32,399438.28,36261.64,0,16144.18,5616.17,10528.01,24,0,24,8213,2013
ABL,31-Dec-13,10409.76,10,1040,53703.49,734195.95,63824.76,0,14760.9,117.54,14643.36,52.5,10,62.5,19682,2013
NML,30-Jun-13,3516,10,351,58917.04,80634.59,52426.03,1617.58,6356.85,510,5846.85,40,0,40,11743,2013
PSO,30-Jun-13,2469.87,10,246,61887.6,281308.24,1100122.32,7591.16,19088.67,6530.73,12557.95,50,20,70,14453,2013
UBL,31-Dec-13,12241.8,10,1224,88557.55,1009738.65,90960.08,0,27806.91,9192.96,18613.96,100,0,100,23690,2013
MCB,31-Dec-13,10118.46,10,1011,97271.72,815508.37,76234.76,0,32288.21,10792.87,21495.34,140,10,150,41454,2013
PTC,31-Dec-13,51000,10,5100,100782.47,181908.48,81061.36,346.48,19837.64,7141.5,12696.13,20,0,20,42147,2013
NBP,31-Dec-13,21275.13,10,2127,100859.76,1364341.26,124597.34,0,7078.37,1578.34,5500.02,20,0,20,15734,2013
HBL,31-Dec-13,13335.02,10,1333,120267.37,1612657.81,133302.88,0,33715.05,11804.56,21910.49,80,10,90,104013,2013
PPL,30-Jun-13,16430.96,10,1643,149354.34,212901.22,102356.66,394.43,62627.74,20676.55,41951.2,105,20,125,20536,2013
OGDC,30-Jun-13,43009.28,10,4300,323658.7,414011.04,223365.49,2315.32,145816.29,55039.58,90776.71,82.5,0,82.5,20556,2013
GAEL,30-Jun-13,22.39,10,2,0,0,0,0,-0.17,0,-0.17,0,0,0,0,2013
LATM,30-Jun-13,35.57,10,3,0,0,0,0,3.31,1.16,2.16,0,0,0,0,2013
SUHJ,30-Jun-13,37.45,10,3,0,0,0,0,-55.14,-0.77,-54.37,0,0,0,0,2013
COST,30-Jun-13,40,10,4,0,0,0,0,-13.98,0,-13.98,0,0,0,0,2013
TSMF,30-Jun-13,50,10,5,0,0,0,0,15.04,0,15.04,0,0,0,0,2013
ZIL,31-Dec-13,53.24,10,5,0,0,0,0,49.1,16.26,32.85,15,15,30,0,2013
HAJT,30-Jun-13,137.5,10,13,0,0,0,0,-58.14,-3.74,-54.4,0,0,0,0,2013
SHCM,30-Jun-13,176.37,10,17,0,0,0,0,35.41,42.25,-6.84,0,0,0,0,2013
FTSM,30-Jun-13,211.63,10,21,0,0,0,0,-0.65,0,-0.65,0,0,0,0,2013
TRPOL,30-Jun-13,214.66,10,21,0,0,0,0,-9.14,0,-9.14,0,0,0,0,2013
AATM,30-Jun-13,222.13,5,44,0,0,0,0,-15.02,0,-15.02,0,0,0,0,2013
SKRS,30-Sep-13,223.08,10,22,0,0,0,0,-330.53,1.75,-332.29,0,0,0,0,2013
ASIC,31-Dec-13,300,10,30,0,0,0,0,20.83,1.29,19.54,0,0,0,0,2013
CPMFI,30-Jun-13,300,10,30,0,0,0,0,0,0,0,15,3,18,0,2013
SHNI,31-Dec-13,450,10,45,0,0,0,0,-102.79,3.47,-106.25,0,0,0,0,2013
PAEL,30-Jun-13,2681.11,10,268,0,0,0,0,774.91,167.58,607.33,0,10,10,0,2013
ZELP,30-Jun-13,4278.39,10,427,0,0,0,0,-394.02,2.5,-396.51,0,0,0,0,2013
BIPL,31-Dec-13,5279.68,10,527,0,0,0,0,308.15,122.88,185.27,0,0,0,0,2013
SNGP,30-Jun-13,6342.17,10,634,0,0,0,0,0,0,0,0,0,0,0,2013
GLIN,30-Jun-14,3,10,0,30.84,252.7,693.03,0.01,8.71,3.12,5.59,20,0,20,78,2014
NORS,30-Jun-14,4,10,0,-9.2,2.78,1.74,0,0.45,0.47,-0.03,0,0,0,826,2014
HMICL,31-Dec-14,5,10,0,0.25,2.99,0.3,0,0.16,0,0.16,0,0,0,350,2014
ILTM,30-Jun-14,5,10,0,1300.88,2149.19,1948.96,21.82,131.26,28.86,102.4,50,0,50,453,2014
MOIL,30-Jun-14,5.68,10,0,-842.54,1.94,0,0,-2.39,0,-2.39,0,0,0,806,2014
AWTX,30-Jun-14,8,10,0,306.69,1108.71,2167.18,20.38,38.73,1.8,36.93,102.5,0,102.5,179,2014
SICL,31-Dec-14,10,10,1,-17.96,22.62,0.13,0,-0.99,0,-0.99,0,0,0,169,2014
KACM,30-Jun-14,11.83,10,1,-2.91,0.01,0,0,-1.07,0,-1.07,0,0,0,587,2014
HAFL,30-Jun-14,12,10,1,323.91,399.73,9.22,0.03,21.29,2.38,18.91,15,0,15,924,2014
KHTC,30-Jun-14,12.02,10,1,444.61,849.98,890,4.83,176.21,33.93,142.28,100,0,100,793,2014
KHYT,30-Jun-14,12.28,10,1,-44.5,477.36,0,0,-1.34,-4.13,2.79,0,0,0,445,2014
ELCM,30-Jun-14,13,10,1,-60.67,119.94,301.38,0.1,5.13,2.44,2.69,0,0,0,124,2014
AYTM,30-Jun-14,14,10,1,305.2,3502.7,3256.95,76.69,-77.11,9.89,-87,0,0,0,85,2014
BUXL,30-Jun-14,14.4,10,1,7.12,179.03,150.03,0.21,2.2,1.51,0.69,0,0,0,570,2014
FIL,30-Jun-14,20,10,2,-221.21,47.24,70.97,0.5,84.3,1.6,82.7,0,0,0,104,2014
FSWL,30-Jun-14,20,10,2,-242.76,48.87,35.8,56.55,153.77,0.99,152.78,0,0,0,124,2014
GAEL,30-Jun-14,22.39,10,2,-28.75,0,0,0,6.31,0,6.31,0,0,0,43,2014
DCTL,30-Jun-14,23.23,10,2,0,0,0,0,0.09,0,0.09,0,0,0,0,2014
AKDCL,30-Jun-14,25.07,10,2,35.22,39.81,4.94,0.03,2.05,0.72,1.34,10,0,10,995,2014
BHAT,30-Jun-14,30,10,3,3288.49,5317.29,8060.77,126.84,470.2,61.94,408.26,200,0,200,278,2014
BPBL,30-Jun-14,30,5,6,-6.55,12.48,0,0,1.88,1,0.88,0,0,0,1230,2014
FIMM,30-Jun-14,30,10,3,117.48,273.54,624.1,0,43.06,26.55,16.52,50,0,50,364,2014
SHDT,30-Jun-14,30,10,3,348.27,754.45,2024.03,26.74,72.5,29.15,43.35,10,0,10,221,2014
DMTX,30-Jun-14,30.52,10,3,-69.54,837.45,428.82,15.33,141.87,2.45,139.42,0,0,0,358,2014
HADC,30-Jun-14,32,5,6,1.96,6.94,0,0,-2.11,-0.06,-2.05,0,0,0,1817,2014
INKL,30-Jun-14,32.25,10,3,37.16,83.15,145.54,1.9,4.7,0.98,3.72,0,0,0,1181,2014
CECL,30-Jun-14,33.12,10,3,62.07,699.81,67.16,0.34,-28.39,0,-28.39,0,0,0,794,2014
SALT,30-Jun-14,33.43,10,3,1069.95,3847.91,4612.76,179.57,-1.19,-36.01,34.82,15,0,15,1000,2014
PAKL,30-Jun-14,34,10,3,-333.68,160.26,9,3.92,-20.96,0.01,-20.97,0,0,0,246,2014
SFTM,30-Jun-14,34.25,10,3,-3.39,19.8,0,0.01,0.18,0.06,0.12,0,0,0,98,2014
DMTM,30-Jun-14,34.34,10,3,198.85,1329.37,1571.34,33.08,-4.83,19.13,-23.96,0,0,0,676,2014
ASRL,30-Jun-14,35.57,10,3,77.08,120.27,14.09,0.68,12.67,3.4,9.27,0,0,0,696,2014
BCML,30-Jun-14,36.52,10,3,673.11,2149.36,1927.4,41.42,113.92,31.9,82.02,0,0,0,1653,2014
SUHJ,30-Jun-14,37.45,10,3,-239.1,927.5,0,19.31,-47.72,0.01,-47.72,0,0,0,414,2014
PMRS,30-Sep-14,37.5,10,3,721.2,2105.09,781.13,74.86,-140.92,-62.42,-78.51,0,0,0,1357,2014
SCL,30-Jun-14,39,10,3,260.9,733.26,1174.86,23.97,37.98,14.82,23.16,15,0,15,339,2014
SDIL,30-Jun-14,39.02,10,3,-51.93,24.71,0,0,-0.96,0,-0.96,0,0,0,1692,2014
ARPAK,30-Jun-14,40,10,4,241.95,244.97,13.17,0,1.2,0.58,0.62,0,0,0,934,2014
COST,30-Jun-14,40,10,4,-266.33,301.45,0,6.22,-17.21,0,-17.21,0,0,0,1052,2014
DAAG,30-Jun-14,40,10,4,20.68,123.34,66.03,0.6,1.03,-2.45,3.48,0,0,0,2784,2014
DBSL,30-Jun-14,40,10,4,0,0,0,0,-3.11,0,-3.11,0,0,0,0,2014
LIBT,30-Jun-14,40,10,4,0.21,5.95,0,0,-0.05,0,-0.05,0,0,0,461,2014
SFAT,30-Jun-14,40,10,4,50.08,326.49,731.68,16.75,-0.66,7.55,-8.21,0,0,0,243,2014
THAS,30-Jun-14,40.5,10,4,12.99,13.05,0,0.69,72.74,0.06,72.68,0,0,0,157,2014
PGCL,31-Dec-14,42.49,10,4,544.12,680.93,1187.58,5.24,91.36,13.84,77.52,50,0,50,483,2014
ISHT,30-Jun-14,42.5,10,4,105.61,563.39,586.53,22.05,-11.99,4.85,-16.84,0,0,0,1037,2014
SERT,30-Jun-14,44.49,10,4,-162.75,583.89,698.54,0.46,27.26,0.52,26.74,0,0,0,1111,2014
SANE,30-Jun-14,44.67,10,4,-34.84,1222.94,1447.05,50.34,-52.07,-4.55,-47.52,0,0,0,724,2014
GOEM,30-Jun-14,46.62,10,4,-3.41,267.13,544.73,6.48,-15.55,-3.53,-12.02,0,0,0,165,2014
JDMT,30-Jun-14,47.85,10,4,1023.32,3576.85,2983.39,76.78,249.47,68.87,180.6,30,0,30,1130,2014
TSMF,30-Jun-14,50,10,5,0,0,0,0,16.81,0,16.81,0,0,0,0,2014
NOPK,30-Jun-14,52.27,10,5,42.01,1419.5,2194.03,60.25,-120.86,21.2,-142.06,0,0,0,868,2014
POML,30-Jun-14,53.91,10,5,344.66,1359.04,4772.83,3.15,180.32,96.78,83.53,35,0,35,1102,2014
MUBT,30-Jun-14,54,10,5,-40.88,41.85,0,2.87,-0.53,0.96,-1.49,0,0,0,640,2014
JOPP,30-Jun-14,54.5,10,5,-75.31,344.89,103.81,3.35,-32.06,1.1,-33.16,0,0,0,1107,2014
COTT,30-Jun-14,55.69,10,5,-259.26,504.37,0,0,-17.46,0,-17.46,0,0,0,1229,2014
SSOM,30-Jun-14,56.58,10,5,404.56,915.28,1528.66,35.46,31.92,7.57,24.35,0,0,0,1629,2014
DKTM,30-Jun-14,56.82,10,5,129.27,1238.88,1244.96,16.39,-40.94,23.75,-64.69,0,0,0,719,2014
PECO,30-Jun-14,56.9,10,5,-1186.01,9636.91,219.56,20.44,-127.86,-58.91,-68.95,0,0,0,2341,2014
LEUL,30-Jun-14,60,10,6,27.88,80.75,165.2,2.16,7.11,1.67,5.44,0,0,0,1931,2014
PPP,30-Jun-14,60,10,6,286.65,637.77,504.31,4.27,73.4,25.16,48.24,30,0,30,844,2014
SARC,30-Jun-14,60,10,6,106.98,159.8,206.71,5,6.16,1.99,4.17,0,0,0,2032,2014
ZIL,30-Jun-14,61.23,10,6,251.2,456.2,1298.18,27.12,-158.84,-55.38,-103.47,0,0,0,1326,2014
ARUJ,30-Jun-14,61.52,10,6,153.32,511.47,545.92,16.89,30.59,0.3,30.29,25,0,25,581,2014
UPFL,31-Dec-14,61.58,10,6,783.4,3465.95,7787.06,49.79,1689.93,518.11,1171.82,940,0,940,814,2014
PRET,30-Jun-14,61.63,10,6,1208.94,4654.05,7212.83,341.28,50.73,-16.13,66.86,35,0,35,813,2014
FZTM,30-Jun-14,61.88,10,6,2225.43,7708.7,6536.51,148.22,200.91,82.61,118.3,50,0,50,679,2014
BTL,30-Jun-14,64.32,10,6,2619.03,5466.06,7379.6,257.65,228.79,-4.75,233.54,25,0,25,530,2014
ADOS,30-Jun-14,65.83,10,6,263.56,796.49,724.18,2.65,31.13,24.55,6.58,0,0,0,913,2014
HAEL,30-Jun-14,68.04,10,6,6.76,317.36,287.23,13.84,-14.09,2.82,-16.91,0,0,0,848,2014
SUTM,30-Jun-14,69,10,6,2026.65,3572.36,4731.62,34.65,310.81,26.53,284.28,150,0,150,1853,2014
SHEZ,30-Jun-14,72.6,10,7,1505.26,2687.74,6760.53,28.57,400.53,141,259.53,100,10,110,520,2014
GRAYS,30-Jun-14,73.49,10,7,197.54,239.35,229.16,0.62,15.68,2.4,13.28,0,0,0,384,2014
MWMP,30-Jun-14,73.55,10,7,-272.36,134.66,0.04,0.02,-10.12,-0.38,-9.73,0,0,0,2848,2014
AQTM,30-Jun-14,74.53,10,7,-192.23,325.89,0,0.05,-10.61,1.63,-12.24,0,0,0,2622,2014
LPGL,30-Jun-14,75,10,7,85.88,482.26,484.92,11.02,-65.31,-12.36,-52.96,0,0,0,584,2014
BAPL,30-Jun-14,75.03,10,7,90.16,202.38,123.79,4.17,-28.63,-7.42,-21.21,0,0,0,877,2014
BFMOD,30-Jun-14,75.15,10,7,134.32,136.54,12.22,0,5.2,0.77,4.44,0,0,0,1135,2014
ALQT,30-Jun-14,75.6,10,7,286.31,823.37,1610.29,40.28,-63.84,6.98,-70.82,0,0,0,795,2014
BATA,31-Dec-14,75.6,10,7,5255.39,7391.09,13767.16,31.41,1887.92,548.5,1339.41,770,0,770,770,2014
ADTM,30-Jun-14,77.26,10,7,-297.96,300.97,0,0,-19.37,0,-19.37,0,0,0,749,2014
FRCL,30-Jun-14,77.41,10,7,36.52,812.11,278.79,3.77,71.4,16.24,55.16,0,0,0,985,2014
EXIDE,31-Mar-14,77.69,10,7,2281.47,6069.41,11593.82,96.42,603.46,202.37,401.09,75,0,75,1623,2014
DSML,30-Jun-14,80,10,8,-233.58,898.67,1363.72,42.21,-123.25,-13.02,-110.23,0,0,0,1282,2014
IDEN,30-Jun-14,80,10,8,95.79,165.2,54.45,0.14,-30.62,0,-30.62,0,0,0,281,2014
SIEM,30-Sep-14,82.47,10,8,3788.62,14158.03,9781.08,282.07,-234.65,289.14,-523.8,100,0,100,1223,2014
APOT,30-Jun-14,82.85,10,8,0,0,0,0,-123.08,-12.59,-110.49,0,0,0,0,2014
FPRM,30-Jun-14,83.85,10,8,179.49,326.36,55.2,6.45,12.39,0,12.39,13,10,23,1209,2014
AZTM,30-Jun-14,85.5,10,8,-655.97,332,1074.32,0.75,-6.35,0,-6.35,0,0,0,1766,2014
SNAI,30-Jun-14,85.94,10,8,360.8,899.36,1382.87,35.64,106.62,26.83,79.78,75,0,75,571,2014
STML,30-Jun-14,86.4,10,8,789.93,2080.19,4133.7,72.1,-37.69,17.95,-55.64,0,0,0,1032,2014
SLYT,30-Jun-14,87.75,10,8,336.03,1968.86,3796.15,57.07,6.84,29.05,-22.21,0,0,0,1626,2014
DIIL,30-Jun-14,90,10,9,532.37,828.67,487.16,19.19,-40.41,4.41,-44.82,0,0,0,269,2014
WAHN,30-Jun-14,90,10,9,515.16,906.96,1303.98,10,104.63,37.85,66.77,40,0,40,899,2014
RMPL,31-Dec-14,92.36,10,9,9681.45,12898.08,25196.6,117.02,3753.87,1237.11,2516.77,1400,0,1400,933,2014
CLOV,30-Jun-14,94.35,10,9,842.2,849.61,41.54,0.17,51.66,6.94,44.72,135,0,135,872,2014
DYNO,30-Jun-14,94.36,5,18,756.14,1411.89,2703.25,21.98,152.74,27.92,124.82,25,0,25,1371,2014
BAFS,30-Sep-14,94.5,10,9,-1007.24,3000.76,1754.6,229.45,2.84,-5.87,8.72,0,0,0,1220,2014
BNWM,30-Jun-14,95.06,10,9,901.92,1918.19,788.88,7.4,152.08,20.44,131.64,0,0,0,853,2014
SAPL,31-Dec-14,96.45,10,9,2392.15,7832.75,9949.46,293.68,335.8,97.33,238.47,70,0,70,908,2014
ISTM,30-Jun-14,96.6,10,9,572.83,2238.93,4150.05,140.42,31.23,23.07,8.16,0,0,0,1069,2014
STJT,30-Jun-14,96.6,10,9,772.77,1813.11,4036.1,56.66,73.01,1.83,71.18,25,0,25,1164,2014
BROT,30-Jun-14,98.01,10,9,-24.9,688.27,0,1.29,-4.78,0.32,-5.1,0,0,0,1608,2014
PAKD,30-Jun-14,98.01,10,9,798.29,1119.87,732.66,1.79,150.39,50.68,99.72,60,0,60,1972,2014
IDSM,30-Jun-14,99.2,10,9,0,0,0,0,16.72,12.54,4.18,0,0,0,0,2014
AKGL,30-Jun-14,100,10,10,182.31,449.44,513.36,6.49,-18.33,7.94,-26.27,0,0,0,403,2014
FASM,30-Jun-14,100,10,10,3552.94,5838.42,9780.48,231.38,633.03,35.77,597.26,50,0,50,778,2014
TSBL,30-Jun-14,100,10,10,23.55,61.22,6.88,0.01,-5.25,0.1,-5.35,0,0,0,967,2014
RCML,30-Jun-14,102.92,10,10,1806.89,4203.2,4243.95,168.72,143.61,18.05,125.56,15,0,15,634,2014
HUSI,30-Jun-14,106.26,10,10,0,0,0,0,-178.81,1.33,-180.14,0,0,0,0,2014
KSTM,30-Jun-14,107,10,10,-143.28,451.47,278.1,8.33,-66.8,-4.25,-62.55,0,0,0,1307,2014
CPAL,30-Jun-14,107.44,10,10,134.16,188.85,35.48,5.83,20.76,7.63,13.13,0,0,0,744,2014
DADX,30-Jun-14,107.64,10,10,110.7,2648.66,1915.71,147.87,-228.06,-38.72,-189.33,0,0,0,3783,2014
UBDL,30-Jun-14,108,10,10,76.05,573.25,1282.43,12.46,21.41,8.11,13.3,10,0,10,340,2014
OLTM,30-Jun-14,108.04,10,10,-42.08,730.12,1163.98,24.81,-135.14,18.69,-153.83,0,0,0,854,2014
PNGRS,30-Sep-14,108.5,10,10,-865.63,77.54,0,1.18,-43.7,0.05,-43.74,0,0,0,2717,2014
JSML,30-Sep-14,109.1,10,10,-132.86,2532.89,1744.06,35.96,-77.18,-38.29,-38.89,0,0,0,1037,2014
ELSM,30-Jun-14,109.5,10,10,1398.05,2356.96,5709.48,83.98,319.77,63.86,255.9,70,0,70,690,2014
OTSU,30-Jun-14,110,10,11,290.11,1584.55,1077.67,64.28,-277.6,-77.85,-199.74,0,10,10,988,2014
FECM,30-Jun-14,113.4,10,11,138.16,196.11,62.54,0.01,9.07,0,9.07,5.5,0,5.5,4463,2014
BCL,30-Jun-14,114.73,10,11,440.31,1029.66,1111.23,62.35,-146.35,-40.82,-105.53,0,0,0,786,2014
SANSM,30-Sep-14,119.46,10,11,370.86,1826.46,3196.95,99.36,36.09,27.36,8.73,0,0,0,1099,2014
HMIM,30-Jun-14,119.75,10,11,46.34,53.71,0,0.52,2.11,0.59,1.52,0,0,0,334,2014
OLSM,30-Jun-14,120,10,12,-1216.23,2124.33,1971.66,130.93,-353.73,7.91,-361.64,0,0,0,405,2014
SHCI,30-Jun-14,120,10,12,-2.46,132.54,1.54,0.34,32.85,-0.84,33.69,0,0,0,917,2014
SHJS,30-Sep-14,120.11,10,12,1119.88,1436.89,4411.84,90.99,45.43,9.29,36.14,20,0,20,612,2014
NATM,30-Jun-14,120.15,10,12,592.71,2419.45,5620.59,149.04,82.52,25.98,56.53,0,0,0,45,2014
SRVI,31-Dec-14,120.29,10,12,2963.95,8866.08,16495.12,331.58,944.45,171.2,773.25,250,0,250,1323,2014
LMSM,30-Jun-14,121.24,10,12,-69.54,241.68,0,0,-17.48,0,-17.48,0,0,0,449,2014
MIRKS,30-Sep-14,122.68,10,12,1079.4,3234.65,3330.54,155.33,85.08,2.89,82.18,0,0,0,1906,2014
HINO,31-Mar-14,124.01,10,12,2135.09,7536.42,9208.42,80.45,935,311.06,623.94,377.4,0,377.4,1084,2014
CFL,30-Jun-14,124.18,10,12,897.4,1747.35,3524.06,70.36,269.45,93.75,175.7,10,0,10,1508,2014
PAKMI,30-Jun-14,125.4,10,12,74.33,82.41,6.28,0,2.53,0,2.53,1.5,0,1.5,4070,2014
KOHP,30-Jun-14,126,10,12,0,0,0,0,-44.22,0,-44.22,0,0,0,0,2014
JATM,30-Jun-14,126.01,10,12,-78.75,576.9,747.14,0.3,-69.12,-26.07,-43.04,0,0,0,1737,2014
QUET,30-Jun-14,130,10,13,2488.04,10167.98,12301.41,596.93,214.91,144.21,70.7,0,0,0,291,2014
KHSM,30-Jun-14,131.75,10,13,-320.52,473.19,0,22.39,-19.41,-9.44,-9.96,0,0,0,2105,2014
KSBP,31-Dec-14,132,10,13,1101.51,2907.39,3152.06,47.44,252.1,65.11,186.99,50,0,50,1055,2014
HATM,30-Jun-14,132.72,10,13,-146.13,554.07,251.94,1.26,-9.83,23.58,-33.4,0,0,0,292,2014
BWHL,30-Jun-14,133.34,10,13,1011.2,1154.34,1148.43,3.11,85.24,16.73,68.5,22.5,0,22.5,1348,2014
AASM,30-Jun-14,134.1,10,13,-5385.87,5215.75,489.2,0.16,-651.03,-83.1,-567.94,0,0,0,670,2014
DWTM,30-Jun-14,135.05,10,13,-460.23,5000.82,3414.37,182.67,-270.07,4.84,-274.91,0,0,0,328,2014
UCAPM,30-Jun-14,136.4,10,13,-0.51,3.65,2.25,0,0.47,0.02,0.45,0,0,0,4879,2014
BILF,30-Jun-14,141,10,14,-76.68,1351.77,2042.48,45.08,2.21,19.79,-17.58,0,0,0,853,2014
MZSM,30-Sep-14,141,10,14,-517.36,216.93,20.96,1.16,-37.29,-0.95,-36.34,0,0,0,2109,2014
WYETH,30-Nov-14,142.16,100,1,1093.3,1638.92,3054.73,0.34,-13.89,70.66,-84.55,0,0,0,650,2014
FAEL,30-Jun-14,142.31,10,14,1058.63,11347.04,4071.01,322.97,230.23,40.71,189.52,0,0,0,1312,2014
AGIL,30-Jun-14,144,5,28,2809.62,3100.95,3158.8,0.09,403.57,95.33,308.24,100,0,100,3472,2014
AHTM,30-Jun-14,144.08,10,14,938.21,3634.27,3977.31,104.55,81.61,-14.49,96.1,0,0,0,754,2014
MUKT,30-Jun-14,145,10,14,34.41,54.11,1.2,0,-3.31,0.01,-3.32,0,0,0,1560,2014
KCL,30-Jun-14,145.49,10,14,300.24,872.38,1278.61,23.87,22.99,6.17,16.82,10,0,10,353,2014
GUSM,30-Jun-14,146.41,10,14,-1218.86,1862.36,316.17,5.9,-110.35,-13.06,-97.29,0,0,0,1753,2014
NPSM,30-Jun-14,147,10,14,0,0,0,0,11.03,-0.14,11.17,0,0,0,0,2014
PPVC,30-Jun-14,149.58,10,14,-271.33,170.29,9.51,7.25,-21.17,3.06,-24.22,0,0,0,609,2014
MEHT,30-Jun-14,150,10,15,4448.42,9122.07,15475.22,562.29,474.64,2.94,471.7,100,0,100,163,2014
SGFL,30-Jun-14,150,10,15,-158.53,585.95,0,0.02,-35.37,0,-35.37,0,0,0,8,2014
TICL,30-Sep-14,150.23,10,15,1070.57,6317.43,8595.81,512.81,83.51,21.04,62.47,7.5,0,7.5,1030,2014
ASTM,30-Jun-14,151.77,10,15,-134.04,746.8,1314.14,0.56,70.47,41.83,28.65,0,0,0,2483,2014
NSRM,30-Jun-14,155.53,10,15,180.55,583.84,588.62,4.71,21.63,12.65,8.98,0,0,0,526,2014
SERF,30-Jun-14,157.55,10,15,-184.93,0.04,0,0,-0.1,0,-0.1,0,0,0,4115,2014
KPUS,30-Sep-14,160.18,10,16,-559.05,2143.77,4247.77,59.31,77.96,49.38,28.58,0,0,0,121,2014
GLOT,30-Jun-14,163.66,10,16,148.21,148.6,0,0,-36.77,0.37,-37.14,0,0,0,483,2014
NMFL,30-Jun-14,165.9,10,16,0,0,0,0,7.2,1.82,5.38,0,0,0,0,2014
NONS,30-Sep-14,167.18,10,16,520.49,1790.81,3252.54,157.11,-100.81,10.19,-110.99,0,0,0,1899,2014
MQTM,30-Jun-14,168,10,16,523.94,2575.91,4928.43,118.83,73.07,37.08,35.99,0,0,0,828,2014
HUSS,30-Sep-14,170,10,17,-220.73,3149.63,2694.8,90.54,-287.97,6.67,-294.65,0,0,0,558,2014
TOWL,30-Jun-14,170,10,17,-268.64,2412.28,3424.9,27.8,-342.56,33.63,-376.2,0,0,0,730,2014
ADAMS,30-Sep-14,172.91,10,17,755.91,3457.3,3174.41,171.36,-59.43,-89.81,30.38,0,0,0,2539,2014
TATM,30-Jun-14,173.25,10,17,1598.45,4355.72,5297.31,235.09,124.52,23.5,101.02,10,0,10,2208,2014
PASM,30-Jun-14,173.52,10,17,-2058.48,3049.17,2434.28,30.82,90.51,19.63,70.89,0,0,0,2889,2014
AABS,30-Sep-14,173.62,10,17,2226.24,4397.22,5520.74,247.17,388.12,89.97,298.15,100,0,100,826,2014
ATBA,30-Jun-14,174,10,17,2384.57,5326.99,12242.72,126.03,1022.77,281.62,741.15,100,0,100,1345,2014
SHCM,30-Jun-14,176.37,10,17,-41.84,1908.8,2705,78.82,-37.3,30.58,-67.88,0,0,0,1225,2014
SGPL,30-Jun-14,178.33,10,17,46.86,60.84,0,0,-4.38,0,-4.38,0,0,0,1560,2014
SZTM,30-Jun-14,179.71,10,17,1193.32,2639.99,4997.6,58.88,285.63,67.93,217.7,15,0,15,842,2014
SAZEW,30-Jun-14,179.72,10,17,582.27,972.38,2105.85,6.51,87.63,27.19,60.44,20,0,20,600,2014
PHDL,30-Jun-14,180,10,18,337.23,4539.93,568.62,3.61,137.64,45.6,92.04,80,0,80,172,2014
IDRT,30-Jun-14,180.48,10,18,572.14,2474.46,2901.07,106.02,25.67,-5.63,31.31,10,0,10,1592,2014
IDYM,30-Jun-14,180.74,10,18,0,0,0,0,1866.43,-130.22,1996.64,150,0,150,0,2014
HINOON,31-Dec-14,181.81,10,18,913.16,1944.99,3696.09,12.37,414.42,142.52,271.91,65,12,77,32787,2014
BERG,30-Jun-14,181.86,10,18,567.18,3232.15,4500.89,166.09,148.96,51.45,97.51,10,0,10,1373,2014
